Review,Sentiment
"The most beautiful hotel i have ever stayed in. This was heaven amidst jungle. Surrounded by the most picturesque views of mountains, a lake and forest area, this was  natural beauty at its peak. Room was good, not too big though, but spacious enough, there were 2 pools, large seating areas, food in the restaurant was also good, options were a little limited for vegetarians though. Overall an amazing experience. Rooms were expensive but the stay was totally worth it.",Positive
Nice place for a weekend,Positive
"Gorgeous view from every room (rooms are only lake-side), great amenities, most beautiful infinity pool, spacious rooms, jacuzzi in the bathroom, great staff, and very helpful. Animals everywhere, really fantastic natural experience, great atmosphere with local live music in the evening.

Food was ok but nothing special, for this price (especially for the restaurant) I would expect better
Some equipment is old and problematic, our jacuzzi broke twice.
It could be a little bit cleaner. It is far from dirty, but the hotel is old, and some parts don't look really clean.

Overall it's still a great experience and I wholeheartedly recommend it!",Positive
"Our 3rd visit here and the standards of the hotel were well maintained with their hospitality, extensive buffet and clean rooms. However it feels like it's time for a refurbishment of the rooms.",Positive
A place I will always remember as a very pleasant experience.,Positive
Its a beautiul getaway. Love the place,Positive
Cool hotel with unique architecture and interiors. Comfortable and clean rooms. Place is becoming quite dated now and could use a refresh. Staff are friendly and good breakfast. Location & views are 👌. Some small suggestions to management 1. The pool water is cloudy meaning it's dirty.... 2. Invest in better sunbeds and some PARASOLS! 3. Better soaps in the bathrooms,Positive
"Lovely location & Geoffrey Bawa's unique architecture, with minimal disturbance to nature.  The bird- watching tour by boat early morning is a wonderful start to the day, accompanied by the hotel naturalist who is very  friendly & knowledgeable .",Positive
"We came to hotel 10.30am . hotel arranged our room before checking time.we are appreciated your service and we used "" Rashmi Pool"" 1st day evening, pool assistant person very helpful person.he acted as professional photographer.He captured our group photos very well, we are appreciated his service.kind person.very helpful man.But we did not see friendly service infinity pool assistant.  your buffet is better.BBQ was tasty.staff very helpfully.

bad things - we booked 2 rooms. bathroom commode flusher handles not working properly.  bathtub curtains was not in room 404 , after highly augment staff change that room.",Positive
The best place to stay,Positive
"Kandalama Kandalama Kandalama.

I have booked this for my parents as a gift. Mmm check in was bit messy. They were Really  disappointed about the reception service and also reservations department. (Requested for a room with better view. But they have chosen a room with a view of outdoor washrooms. Super dissatisfied! When my parents said that they won’t stay in there, then they had given a better room with a nice view. But why can’t they give it without disappointing them. Even no welcome drink for them. Hmmmmm.)

Please don’t do this to any one.

But then all were good. Super Resturant service and every other people were very helpful and nice. Location and everything earns 6 stars. ⭐️⭐️⭐️⭐️⭐️⭐️

But reception and reservations made it into ⭐️⭐️

Disappointing! But cheers for others!",Positive
"We loved the Heritance Kandalama. From the afternoon arrival, enjoying a beverage by the pool while the sunsets, and local musician. The monkeys playing in the vines that draw the building and the mountainous rock integration into the building structure. The staff were amazing, and the restaurants were also. There was truly nothing to fault at this incredible hotel. Thank you.",Positive
